"","leto","drzava","drzavljanstvo","spol","stevilo"
"28619",2014,"Belgium","Norway","Males",0
"28620",2014,"Belgium","Norway","Females",0
"28621",2014,"Belgium","Switzerland","Males",7
"28622",2014,"Belgium","Switzerland","Females",2
"28623",2014,"Belgium","Former Yugoslav Republic of Macedonia, the","Males",54
"28624",2014,"Belgium","Former Yugoslav Republic of Macedonia, the","Females",51
"28625",2014,"Belgium","Turkey","Males",397
"28626",2014,"Belgium","Turkey","Females",294
"28627",2014,"Belgium","Andorra","Males",0
"28628",2014,"Belgium","Andorra","Females",0
"28629",2014,"Belgium","Albania","Males",120
"28630",2014,"Belgium","Albania","Females",136
"28631",2014,"Belgium","Bosnia and Herzegovina","Males",75
"28632",2014,"Belgium","Bosnia and Herzegovina","Females",56
"28633",2014,"Belgium","Belarus","Males",32
"28634",2014,"Belgium","Belarus","Females",41
"28635",2014,"Belgium","Faroes (DK)","Males",0
"28636",2014,"Belgium","Faroes (DK)","Females",0
"28637",2014,"Belgium","Guernsey","Males",0
"28638",2014,"Belgium","Guernsey","Females",0
"28639",2014,"Belgium","Gibraltar (UK)","Males",0
"28640",2014,"Belgium","Gibraltar (UK)","Females",0
"28641",2014,"Belgium","Isle of Man","Males",0
"28642",2014,"Belgium","Isle of Man","Females",0
"28643",2014,"Belgium","Jersey","Males",0
"28644",2014,"Belgium","Jersey","Females",0
"28645",2014,"Belgium","Monaco","Males",0
"28646",2014,"Belgium","Monaco","Females",0
"28647",2014,"Belgium","Moldova","Males",23
"28648",2014,"Belgium","Moldova","Females",25
"28649",2014,"Belgium","Montenegro","Males",18
"28650",2014,"Belgium","Montenegro","Females",13
"28651",2014,"Belgium","Serbia","Males",64
"28652",2014,"Belgium","Serbia","Females",77
"28653",2014,"Belgium","Russia","Males",294
"28654",2014,"Belgium","Russia","Females",347
"28655",2014,"Belgium","San Marino","Males",0
"28656",2014,"Belgium","San Marino","Females",0
"28657",2014,"Belgium","Ukraine","Males",65
"28658",2014,"Belgium","Ukraine","Females",96
"28659",2014,"Belgium","Vatican City State","Males",0
"28660",2014,"Belgium","Vatican City State","Females",0
"28661",2014,"Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",131
"28662",2014,"Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",111
"28663",2014,"Belgium","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",55
"28664",2014,"Belgium","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",51
"28665",2014,"Belgium","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"28666",2014,"Belgium","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"28667",2014,"Belgium","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",6
"28668",2014,"Belgium","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",11
"28669",2014,"Belgium","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",36
"28670",2014,"Belgium","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",31
"28671",2014,"Belgium","Recognised non-citizens","Males",0
"28672",2014,"Belgium","Recognised non-citizens","Females",0
"28673",2014,"Belgium","Other european countries (aggregate changing according to the context)","Males",NA
"28674",2014,"Belgium","Other european countries (aggregate changing according to the context)","Females",NA
"28675",2014,"Bulgaria","Europe","Males",327
"28676",2014,"Bulgaria","Europe","Females",371
"28677",2014,"Bulgaria","Belgium","Males",0
"28678",2014,"Bulgaria","Belgium","Females",0
"28679",2014,"Bulgaria","Bulgaria","Males",0
"28680",2014,"Bulgaria","Bulgaria","Females",0
"28681",2014,"Bulgaria","Czech Republic","Males",1
"28682",2014,"Bulgaria","Czech Republic","Females",0
"28683",2014,"Bulgaria","Denmark","Males",0
"28684",2014,"Bulgaria","Denmark","Females",0
"28685",2014,"Bulgaria","Germany (until 1990 former territory of the FRG)","Males",2
"28686",2014,"Bulgaria","Germany (until 1990 former territory of the FRG)","Females",1
"28687",2014,"Bulgaria","Estonia","Males",0
"28688",2014,"Bulgaria","Estonia","Females",0
"28689",2014,"Bulgaria","Ireland","Males",0
"28690",2014,"Bulgaria","Ireland","Females",0
"28691",2014,"Bulgaria","Greece","Males",0
"28692",2014,"Bulgaria","Greece","Females",1
"28693",2014,"Bulgaria","Spain","Males",0
"28694",2014,"Bulgaria","Spain","Females",0
"28695",2014,"Bulgaria","France","Males",0
"28696",2014,"Bulgaria","France","Females",0
"28697",2014,"Bulgaria","Croatia","Males",0
"28698",2014,"Bulgaria","Croatia","Females",0
"28699",2014,"Bulgaria","Italy","Males",0
"28700",2014,"Bulgaria","Italy","Females",0
"28701",2014,"Bulgaria","Cyprus","Males",0
"28702",2014,"Bulgaria","Cyprus","Females",0
"28703",2014,"Bulgaria","Latvia","Males",0
"28704",2014,"Bulgaria","Latvia","Females",0
"28705",2014,"Bulgaria","Lithuania","Males",0
"28706",2014,"Bulgaria","Lithuania","Females",0
"28707",2014,"Bulgaria","Luxembourg","Males",0
"28708",2014,"Bulgaria","Luxembourg","Females",0
"28709",2014,"Bulgaria","Hungary","Males",1
"28710",2014,"Bulgaria","Hungary","Females",1
"28711",2014,"Bulgaria","Malta","Males",0
"28712",2014,"Bulgaria","Malta","Females",0
"28713",2014,"Bulgaria","Netherlands","Males",0
"28714",2014,"Bulgaria","Netherlands","Females",1
"28715",2014,"Bulgaria","Austria","Males",0
"28716",2014,"Bulgaria","Austria","Females",0
"28717",2014,"Bulgaria","Poland","Males",2
"28718",2014,"Bulgaria","Poland","Females",0
"28719",2014,"Bulgaria","Portugal","Males",0
"28720",2014,"Bulgaria","Portugal","Females",0
"28721",2014,"Bulgaria","Romania","Males",0
"28722",2014,"Bulgaria","Romania","Females",0
"28723",2014,"Bulgaria","Slovenia","Males",1
"28724",2014,"Bulgaria","Slovenia","Females",0
"28725",2014,"Bulgaria","Slovakia","Males",0
"28726",2014,"Bulgaria","Slovakia","Females",0
"28727",2014,"Bulgaria","Finland","Males",0
"28728",2014,"Bulgaria","Finland","Females",0
"28729",2014,"Bulgaria","Sweden","Males",0
"28730",2014,"Bulgaria","Sweden","Females",0
"28731",2014,"Bulgaria","United Kingdom","Males",0
"28732",2014,"Bulgaria","United Kingdom","Females",0
"28733",2014,"Bulgaria","Iceland","Males",0
"28734",2014,"Bulgaria","Iceland","Females",0
"28735",2014,"Bulgaria","Liechtenstein","Males",0
"28736",2014,"Bulgaria","Liechtenstein","Females",0
"28737",2014,"Bulgaria","Norway","Males",0
"28738",2014,"Bulgaria","Norway","Females",0
"28739",2014,"Bulgaria","Switzerland","Males",0
"28740",2014,"Bulgaria","Switzerland","Females",0
"28741",2014,"Bulgaria","Former Yugoslav Republic of Macedonia, the","Males",62
"28742",2014,"Bulgaria","Former Yugoslav Republic of Macedonia, the","Females",51
"28743",2014,"Bulgaria","Turkey","Males",34
"28744",2014,"Bulgaria","Turkey","Females",14
"28745",2014,"Bulgaria","Andorra","Males",0
"28746",2014,"Bulgaria","Andorra","Females",0
"28747",2014,"Bulgaria","Albania","Males",4
"28748",2014,"Bulgaria","Albania","Females",2
"28749",2014,"Bulgaria","Bosnia and Herzegovina","Males",0
"28750",2014,"Bulgaria","Bosnia and Herzegovina","Females",0
"28751",2014,"Bulgaria","Belarus","Males",3
"28752",2014,"Bulgaria","Belarus","Females",2
"28753",2014,"Bulgaria","Faroes (DK)","Males",0
"28754",2014,"Bulgaria","Faroes (DK)","Females",0
"28755",2014,"Bulgaria","Guernsey","Males",0
"28756",2014,"Bulgaria","Guernsey","Females",0
"28757",2014,"Bulgaria","Gibraltar (UK)","Males",0
"28758",2014,"Bulgaria","Gibraltar (UK)","Females",0
"28759",2014,"Bulgaria","Isle of Man","Males",0
"28760",2014,"Bulgaria","Isle of Man","Females",0
"28761",2014,"Bulgaria","Jersey","Males",0
"28762",2014,"Bulgaria","Jersey","Females",0
"28763",2014,"Bulgaria","Monaco","Males",0
"28764",2014,"Bulgaria","Monaco","Females",0
"28765",2014,"Bulgaria","Moldova","Males",45
"28766",2014,"Bulgaria","Moldova","Females",81
"28767",2014,"Bulgaria","Montenegro","Males",0
"28768",2014,"Bulgaria","Montenegro","Females",0
"28769",2014,"Bulgaria","Serbia","Males",27
"28770",2014,"Bulgaria","Serbia","Females",13
"28771",2014,"Bulgaria","Russia","Males",59
"28772",2014,"Bulgaria","Russia","Females",87
"28773",2014,"Bulgaria","San Marino","Males",0
"28774",2014,"Bulgaria","San Marino","Females",0
"28775",2014,"Bulgaria","Ukraine","Males",85
"28776",2014,"Bulgaria","Ukraine","Females",117
"28777",2014,"Bulgaria","Vatican City State","Males",0
"28778",2014,"Bulgaria","Vatican City State","Females",0
"28779",2014,"Bulgaria","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",1
"28780",2014,"Bulgaria","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"28781",2014,"Bulgaria","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"28782",2014,"Bulgaria","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"28783",2014,"Bulgaria","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"28784",2014,"Bulgaria","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"28785",2014,"Bulgaria","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"28786",2014,"Bulgaria","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"28787",2014,"Bulgaria","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"28788",2014,"Bulgaria","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"28789",2014,"Bulgaria","Recognised non-citizens","Males",0
"28790",2014,"Bulgaria","Recognised non-citizens","Females",0
"28791",2014,"Bulgaria","Other european countries (aggregate changing according to the context)","Males",NA
"28792",2014,"Bulgaria","Other european countries (aggregate changing according to the context)","Females",NA
"28793",2014,"Czech Republic","Europe","Males",1711
"28794",2014,"Czech Republic","Europe","Females",2306
"28795",2014,"Czech Republic","Belgium","Males",0
"28796",2014,"Czech Republic","Belgium","Females",0
"28797",2014,"Czech Republic","Bulgaria","Males",27
"28798",2014,"Czech Republic","Bulgaria","Females",29
"28799",2014,"Czech Republic","Czech Republic","Males",0
"28800",2014,"Czech Republic","Czech Republic","Females",0
"28801",2014,"Czech Republic","Denmark","Males",0
"28802",2014,"Czech Republic","Denmark","Females",0
"28803",2014,"Czech Republic","Germany (until 1990 former territory of the FRG)","Males",3
"28804",2014,"Czech Republic","Germany (until 1990 former territory of the FRG)","Females",3
"28805",2014,"Czech Republic","Estonia","Males",0
"28806",2014,"Czech Republic","Estonia","Females",0
"28807",2014,"Czech Republic","Ireland","Males",0
"28808",2014,"Czech Republic","Ireland","Females",0
"28809",2014,"Czech Republic","Greece","Males",5
"28810",2014,"Czech Republic","Greece","Females",2
"28811",2014,"Czech Republic","Spain","Males",0
"28812",2014,"Czech Republic","Spain","Females",0
"28813",2014,"Czech Republic","France","Males",1
"28814",2014,"Czech Republic","France","Females",0
"28815",2014,"Czech Republic","Croatia","Males",10
"28816",2014,"Czech Republic","Croatia","Females",8
"28817",2014,"Czech Republic","Italy","Males",2
"28818",2014,"Czech Republic","Italy","Females",1
"28819",2014,"Czech Republic","Cyprus","Males",0
"28820",2014,"Czech Republic","Cyprus","Females",0
"28821",2014,"Czech Republic","Latvia","Males",0
"28822",2014,"Czech Republic","Latvia","Females",0
"28823",2014,"Czech Republic","Lithuania","Males",1
"28824",2014,"Czech Republic","Lithuania","Females",5
"28825",2014,"Czech Republic","Luxembourg","Males",0
"28826",2014,"Czech Republic","Luxembourg","Females",0
"28827",2014,"Czech Republic","Hungary","Males",2
"28828",2014,"Czech Republic","Hungary","Females",2
"28829",2014,"Czech Republic","Malta","Males",0
"28830",2014,"Czech Republic","Malta","Females",0
"28831",2014,"Czech Republic","Netherlands","Males",0
"28832",2014,"Czech Republic","Netherlands","Females",0
"28833",2014,"Czech Republic","Austria","Males",0
"28834",2014,"Czech Republic","Austria","Females",0
"28835",2014,"Czech Republic","Poland","Males",19
"28836",2014,"Czech Republic","Poland","Females",88
"28837",2014,"Czech Republic","Portugal","Males",0
"28838",2014,"Czech Republic","Portugal","Females",0
"28839",2014,"Czech Republic","Romania","Males",169
"28840",2014,"Czech Republic","Romania","Females",147
"28841",2014,"Czech Republic","Slovenia","Males",0
"28842",2014,"Czech Republic","Slovenia","Females",2
"28843",2014,"Czech Republic","Slovakia","Males",183
"28844",2014,"Czech Republic","Slovakia","Females",271
"28845",2014,"Czech Republic","Finland","Males",0
"28846",2014,"Czech Republic","Finland","Females",0
"28847",2014,"Czech Republic","Sweden","Males",0
"28848",2014,"Czech Republic","Sweden","Females",0
"28849",2014,"Czech Republic","United Kingdom","Males",3
"28850",2014,"Czech Republic","United Kingdom","Females",0
"28851",2014,"Czech Republic","Iceland","Males",0
"28852",2014,"Czech Republic","Iceland","Females",0
"28853",2014,"Czech Republic","Liechtenstein","Males",0
"28854",2014,"Czech Republic","Liechtenstein","Females",0
"28855",2014,"Czech Republic","Norway","Males",0
"28856",2014,"Czech Republic","Norway","Females",0
"28857",2014,"Czech Republic","Switzerland","Males",1
"28858",2014,"Czech Republic","Switzerland","Females",0
"28859",2014,"Czech Republic","Former Yugoslav Republic of Macedonia, the","Males",13
"28860",2014,"Czech Republic","Former Yugoslav Republic of Macedonia, the","Females",7
"28861",2014,"Czech Republic","Turkey","Males",10
"28862",2014,"Czech Republic","Turkey","Females",5
"28863",2014,"Czech Republic","Andorra","Males",0
"28864",2014,"Czech Republic","Andorra","Females",0
"28865",2014,"Czech Republic","Albania","Males",5
"28866",2014,"Czech Republic","Albania","Females",0
"28867",2014,"Czech Republic","Bosnia and Herzegovina","Males",43
"28868",2014,"Czech Republic","Bosnia and Herzegovina","Females",32
"28869",2014,"Czech Republic","Belarus","Males",53
"28870",2014,"Czech Republic","Belarus","Females",82
"28871",2014,"Czech Republic","Faroes (DK)","Males",0
"28872",2014,"Czech Republic","Faroes (DK)","Females",0
"28873",2014,"Czech Republic","Guernsey","Males",0
"28874",2014,"Czech Republic","Guernsey","Females",0
"28875",2014,"Czech Republic","Gibraltar (UK)","Males",0
"28876",2014,"Czech Republic","Gibraltar (UK)","Females",0
"28877",2014,"Czech Republic","Isle of Man","Males",0
"28878",2014,"Czech Republic","Isle of Man","Females",0
"28879",2014,"Czech Republic","Jersey","Males",0
"28880",2014,"Czech Republic","Jersey","Females",0
"28881",2014,"Czech Republic","Monaco","Males",0
"28882",2014,"Czech Republic","Monaco","Females",0
"28883",2014,"Czech Republic","Moldova","Males",84
"28884",2014,"Czech Republic","Moldova","Females",91
"28885",2014,"Czech Republic","Montenegro","Males",0
"28886",2014,"Czech Republic","Montenegro","Females",0
"28887",2014,"Czech Republic","Serbia","Males",30
"28888",2014,"Czech Republic","Serbia","Females",25
"28889",2014,"Czech Republic","Russia","Males",224
"28890",2014,"Czech Republic","Russia","Females",278
"28891",2014,"Czech Republic","San Marino","Males",0
"28892",2014,"Czech Republic","San Marino","Females",0
"28893",2014,"Czech Republic","Ukraine","Males",821
"28894",2014,"Czech Republic","Ukraine","Females",1224
"28895",2014,"Czech Republic","Vatican City State","Males",0
"28896",2014,"Czech Republic","Vatican City State","Females",0
"28897",2014,"Czech Republic","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"28898",2014,"Czech Republic","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"28899",2014,"Czech Republic","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"28900",2014,"Czech Republic","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"28901",2014,"Czech Republic","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"28902",2014,"Czech Republic","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"28903",2014,"Czech Republic","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"28904",2014,"Czech Republic","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"28905",2014,"Czech Republic","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",2
"28906",2014,"Czech Republic","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",4
"28907",2014,"Czech Republic","Recognised non-citizens","Males",0
"28908",2014,"Czech Republic","Recognised non-citizens","Females",0
"28909",2014,"Czech Republic","Other european countries (aggregate changing according to the context)","Males",NA
"28910",2014,"Czech Republic","Other european countries (aggregate changing according to the context)","Females",NA
"28911",2014,"Denmark","Europe","Males",272
"28912",2014,"Denmark","Europe","Females",341
"28913",2014,"Denmark","Belgium","Males",1
"28914",2014,"Denmark","Belgium","Females",2
"28915",2014,"Denmark","Bulgaria","Males",2
"28916",2014,"Denmark","Bulgaria","Females",4
"28917",2014,"Denmark","Czech Republic","Males",0
"28918",2014,"Denmark","Czech Republic","Females",2
"28919",2014,"Denmark","Denmark","Males",0
"28920",2014,"Denmark","Denmark","Females",0
"28921",2014,"Denmark","Germany (until 1990 former territory of the FRG)","Males",12
"28922",2014,"Denmark","Germany (until 1990 former territory of the FRG)","Females",15
"28923",2014,"Denmark","Estonia","Males",3
"28924",2014,"Denmark","Estonia","Females",6
"28925",2014,"Denmark","Ireland","Males",0
"28926",2014,"Denmark","Ireland","Females",1
"28927",2014,"Denmark","Greece","Males",3
"28928",2014,"Denmark","Greece","Females",1
"28929",2014,"Denmark","Spain","Males",2
"28930",2014,"Denmark","Spain","Females",5
"28931",2014,"Denmark","France","Males",5
"28932",2014,"Denmark","France","Females",2
"28933",2014,"Denmark","Croatia","Males",1
"28934",2014,"Denmark","Croatia","Females",0
"28935",2014,"Denmark","Italy","Males",6
"28936",2014,"Denmark","Italy","Females",1
"28937",2014,"Denmark","Cyprus","Males",1
"28938",2014,"Denmark","Cyprus","Females",0
"28939",2014,"Denmark","Latvia","Males",5
"28940",2014,"Denmark","Latvia","Females",9
"28941",2014,"Denmark","Lithuania","Males",1
"28942",2014,"Denmark","Lithuania","Females",14
"28943",2014,"Denmark","Luxembourg","Males",1
"28944",2014,"Denmark","Luxembourg","Females",0
"28945",2014,"Denmark","Hungary","Males",0
"28946",2014,"Denmark","Hungary","Females",3
"28947",2014,"Denmark","Malta","Males",0
"28948",2014,"Denmark","Malta","Females",0
"28949",2014,"Denmark","Netherlands","Males",5
"28950",2014,"Denmark","Netherlands","Females",6
"28951",2014,"Denmark","Austria","Males",0
"28952",2014,"Denmark","Austria","Females",0
"28953",2014,"Denmark","Poland","Males",7
"28954",2014,"Denmark","Poland","Females",22
"28955",2014,"Denmark","Portugal","Males",0
"28956",2014,"Denmark","Portugal","Females",0
"28957",2014,"Denmark","Romania","Males",2
"28958",2014,"Denmark","Romania","Females",6
"28959",2014,"Denmark","Slovenia","Males",0
"28960",2014,"Denmark","Slovenia","Females",0
"28961",2014,"Denmark","Slovakia","Males",0
"28962",2014,"Denmark","Slovakia","Females",2
"28963",2014,"Denmark","Finland","Males",2
"28964",2014,"Denmark","Finland","Females",1
"28965",2014,"Denmark","Sweden","Males",25
"28966",2014,"Denmark","Sweden","Females",22
"28967",2014,"Denmark","United Kingdom","Males",11
"28968",2014,"Denmark","United Kingdom","Females",10
"28969",2014,"Denmark","Iceland","Males",6
"28970",2014,"Denmark","Iceland","Females",11
"28971",2014,"Denmark","Liechtenstein","Males",0
"28972",2014,"Denmark","Liechtenstein","Females",0
"28973",2014,"Denmark","Norway","Males",13
"28974",2014,"Denmark","Norway","Females",12
"28975",2014,"Denmark","Switzerland","Males",0
"28976",2014,"Denmark","Switzerland","Females",0
"28977",2014,"Denmark","Former Yugoslav Republic of Macedonia, the","Males",4
"28978",2014,"Denmark","Former Yugoslav Republic of Macedonia, the","Females",6
"28979",2014,"Denmark","Turkey","Males",74
"28980",2014,"Denmark","Turkey","Females",76
"28981",2014,"Denmark","Andorra","Males",0
"28982",2014,"Denmark","Andorra","Females",0
"28983",2014,"Denmark","Albania","Males",0
"28984",2014,"Denmark","Albania","Females",1
"28985",2014,"Denmark","Bosnia and Herzegovina","Males",28
"28986",2014,"Denmark","Bosnia and Herzegovina","Females",31
"28987",2014,"Denmark","Belarus","Males",3
"28988",2014,"Denmark","Belarus","Females",8
"28989",2014,"Denmark","Faroes (DK)","Males",0
"28990",2014,"Denmark","Faroes (DK)","Females",0
"28991",2014,"Denmark","Guernsey","Males",0
"28992",2014,"Denmark","Guernsey","Females",0
"28993",2014,"Denmark","Gibraltar (UK)","Males",0
"28994",2014,"Denmark","Gibraltar (UK)","Females",0
"28995",2014,"Denmark","Isle of Man","Males",0
"28996",2014,"Denmark","Isle of Man","Females",0
"28997",2014,"Denmark","Jersey","Males",0
"28998",2014,"Denmark","Jersey","Females",0
"28999",2014,"Denmark","Monaco","Males",0
"29000",2014,"Denmark","Monaco","Females",0
"29001",2014,"Denmark","Moldova","Males",3
"29002",2014,"Denmark","Moldova","Females",3
"29003",2014,"Denmark","Montenegro","Males",1
"29004",2014,"Denmark","Montenegro","Females",1
"29005",2014,"Denmark","Serbia","Males",0
"29006",2014,"Denmark","Serbia","Females",1
"29007",2014,"Denmark","Russia","Males",11
"29008",2014,"Denmark","Russia","Females",20
"29009",2014,"Denmark","San Marino","Males",0
"29010",2014,"Denmark","San Marino","Females",0
"29011",2014,"Denmark","Ukraine","Males",4
"29012",2014,"Denmark","Ukraine","Females",6
"29013",2014,"Denmark","Vatican City State","Males",0
"29014",2014,"Denmark","Vatican City State","Females",0
"29015",2014,"Denmark","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"29016",2014,"Denmark","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"29017",2014,"Denmark","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",6
"29018",2014,"Denmark","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",14
"29019",2014,"Denmark","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"29020",2014,"Denmark","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"29021",2014,"Denmark","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"29022",2014,"Denmark","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",2
"29023",2014,"Denmark","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",24
"29024",2014,"Denmark","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",15
"29025",2014,"Denmark","Recognised non-citizens","Males",0
"29026",2014,"Denmark","Recognised non-citizens","Females",0
"29027",2014,"Denmark","Other european countries (aggregate changing according to the context)","Males",NA
"29028",2014,"Denmark","Other european countries (aggregate changing according to the context)","Females",NA
"29029",2014,"Germany (until 1990 former territory of the FRG)","Europe","Males",NA
"29030",2014,"Germany (until 1990 former territory of the FRG)","Europe","Females",NA
"29031",2014,"Germany (until 1990 former territory of the FRG)","Belgium","Males",55
"29032",2014,"Germany (until 1990 former territory of the FRG)","Belgium","Females",106
"29033",2014,"Germany (until 1990 former territory of the FRG)","Bulgaria","Males",621
"29034",2014,"Germany (until 1990 former territory of the FRG)","Bulgaria","Females",1154
"29035",2014,"Germany (until 1990 former territory of the FRG)","Czech Republic","Males",177
"29036",2014,"Germany (until 1990 former territory of the FRG)","Czech Republic","Females",441
"29037",2014,"Germany (until 1990 former territory of the FRG)","Denmark","Males",17
"29038",2014,"Germany (until 1990 former territory of the FRG)","Denmark","Females",18
"29039",2014,"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Males",0
"29040",2014,"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Females",0
"29041",2014,"Germany (until 1990 former territory of the FRG)","Estonia","Males",21
"29042",2014,"Germany (until 1990 former territory of the FRG)","Estonia","Females",64
"29043",2014,"Germany (until 1990 former territory of the FRG)","Ireland","Males",19
"29044",2014,"Germany (until 1990 former territory of the FRG)","Ireland","Females",18
"29045",2014,"Germany (until 1990 former territory of the FRG)","Greece","Males",1493
"29046",2014,"Germany (until 1990 former territory of the FRG)","Greece","Females",1307
"29047",2014,"Germany (until 1990 former territory of the FRG)","Spain","Males",342
"29048",2014,"Germany (until 1990 former territory of the FRG)","Spain","Females",426
"29049",2014,"Germany (until 1990 former territory of the FRG)","France","Males",263
"29050",2014,"Germany (until 1990 former territory of the FRG)","France","Females",309
"29051",2014,"Germany (until 1990 former territory of the FRG)","Croatia","Males",1753
"29052",2014,"Germany (until 1990 former territory of the FRG)","Croatia","Females",2147
"29053",2014,"Germany (until 1990 former territory of the FRG)","Italy","Males",1738
"29054",2014,"Germany (until 1990 former territory of the FRG)","Italy","Females",1505
"29055",2014,"Germany (until 1990 former territory of the FRG)","Cyprus","Males",4
"29056",2014,"Germany (until 1990 former territory of the FRG)","Cyprus","Females",5
"29057",2014,"Germany (until 1990 former territory of the FRG)","Latvia","Males",66
"29058",2014,"Germany (until 1990 former territory of the FRG)","Latvia","Females",185
"29059",2014,"Germany (until 1990 former territory of the FRG)","Lithuania","Males",91
"29060",2014,"Germany (until 1990 former territory of the FRG)","Lithuania","Females",244
"29061",2014,"Germany (until 1990 former territory of the FRG)","Luxembourg","Males",18
"29062",2014,"Germany (until 1990 former territory of the FRG)","Luxembourg","Females",17
"29063",2014,"Germany (until 1990 former territory of the FRG)","Hungary","Males",297
"29064",2014,"Germany (until 1990 former territory of the FRG)","Hungary","Females",501
"29065",2014,"Germany (until 1990 former territory of the FRG)","Malta","Males",5
"29066",2014,"Germany (until 1990 former territory of the FRG)","Malta","Females",3
"29067",2014,"Germany (until 1990 former territory of the FRG)","Netherlands","Males",323
"29068",2014,"Germany (until 1990 former territory of the FRG)","Netherlands","Females",296
"29069",2014,"Germany (until 1990 former territory of the FRG)","Austria","Males",134
"29070",2014,"Germany (until 1990 former territory of the FRG)","Austria","Females",101
"29071",2014,"Germany (until 1990 former territory of the FRG)","Poland","Males",1691
"29072",2014,"Germany (until 1990 former territory of the FRG)","Poland","Females",4285
"29073",2014,"Germany (until 1990 former territory of the FRG)","Portugal","Males",288
"29074",2014,"Germany (until 1990 former territory of the FRG)","Portugal","Females",290
"29075",2014,"Germany (until 1990 former territory of the FRG)","Romania","Males",748
"29076",2014,"Germany (until 1990 former territory of the FRG)","Romania","Females",1846
"29077",2014,"Germany (until 1990 former territory of the FRG)","Slovenia","Males",82
"29078",2014,"Germany (until 1990 former territory of the FRG)","Slovenia","Females",104
"29079",2014,"Germany (until 1990 former territory of the FRG)","Slovakia","Males",88
"29080",2014,"Germany (until 1990 former territory of the FRG)","Slovakia","Females",216
"29081",2014,"Germany (until 1990 former territory of the FRG)","Finland","Males",25
"29082",2014,"Germany (until 1990 former territory of the FRG)","Finland","Females",89
"29083",2014,"Germany (until 1990 former territory of the FRG)","Sweden","Males",44
"29084",2014,"Germany (until 1990 former territory of the FRG)","Sweden","Females",62
"29085",2014,"Germany (until 1990 former territory of the FRG)","United Kingdom","Males",265
"29086",2014,"Germany (until 1990 former territory of the FRG)","United Kingdom","Females",231
"29087",2014,"Germany (until 1990 former territory of the FRG)","Iceland","Males",1
"29088",2014,"Germany (until 1990 former territory of the FRG)","Iceland","Females",2
"29089",2014,"Germany (until 1990 former territory of the FRG)","Liechtenstein","Males",0
"29090",2014,"Germany (until 1990 former territory of the FRG)","Liechtenstein","Females",0
"29091",2014,"Germany (until 1990 former territory of the FRG)","Norway","Males",4
"29092",2014,"Germany (until 1990 former territory of the FRG)","Norway","Females",1
"29093",2014,"Germany (until 1990 former territory of the FRG)","Switzerland","Males",104
